Date (GMT+2),Ø
,Speed (m/s)
2022-04-13T14:00+02:00,2.9
2022-04-13T15:00+02:00,3
2022-04-13T16:00+02:00,3
2022-04-13T17:00+02:00,3.1
2022-04-13T18:00+02:00,3.1
2022-04-13T19:00+02:00,2.9
2022-04-13T20:00+02:00,2.5
2022-04-13T21:00+02:00,2.3
2022-04-13T22:00+02:00,2.3
2022-04-13T23:00+02:00,2.2
2022-04-14T00:00+02:00,2.1
2022-04-14T01:00+02:00,2.1
2022-04-14T02:00+02:00,2.3
2022-04-14T03:00+02:00,2.4
2022-04-14T04:00+02:00,2.4
2022-04-14T05:00+02:00,2.3
2022-04-14T06:00+02:00,2.3
2022-04-14T07:00+02:00,2.2
2022-04-14T08:00+02:00,2.2
2022-04-14T09:00+02:00,2.3
2022-04-14T10:00+02:00,2.5
2022-04-14T11:00+02:00,2.8
2022-04-14T12:00+02:00,3.1
2022-04-14T13:00+02:00,3.4
2022-04-14T14:00+02:00,3.6
2022-04-14T15:00+02:00,3.7
2022-04-14T16:00+02:00,3.7
2022-04-14T17:00+02:00,3.7
2022-04-14T18:00+02:00,3.7
2022-04-14T19:00+02:00,3.5
2022-04-14T20:00+02:00,3.3
2022-04-14T21:00+02:00,2.9
2022-04-14T22:00+02:00,2.7
2022-04-14T23:00+02:00,2.7
2022-04-15T00:00+02:00,2.7
2022-04-15T01:00+02:00,2.6
2022-04-15T02:00+02:00,2.6
2022-04-15T03:00+02:00,2.6
2022-04-15T04:00+02:00,2.6
2022-04-15T05:00+02:00,2.7
2022-04-15T06:00+02:00,2.8
2022-04-15T07:00+02:00,2.8
2022-04-15T08:00+02:00,2.9
2022-04-15T09:00+02:00,3.1
2022-04-15T10:00+02:00,3.4
2022-04-15T11:00+02:00,3.6
2022-04-15T12:00+02:00,3.8
2022-04-15T13:00+02:00,4
2022-04-15T14:00+02:00,4
2022-04-15T15:00+02:00,4.1
2022-04-15T16:00+02:00,4.2
2022-04-15T17:00+02:00,4.3
2022-04-15T18:00+02:00,4.3
2022-04-15T19:00+02:00,4.2
2022-04-15T20:00+02:00,4
2022-04-15T21:00+02:00,3.8
2022-04-15T22:00+02:00,3.8
2022-04-15T23:00+02:00,3.7
2022-04-16T00:00+02:00,3.6
2022-04-16T01:00+02:00,3.5
2022-04-16T02:00+02:00,3.4
2022-04-16T03:00+02:00,3.3
2022-04-16T04:00+02:00,3.3
2022-04-16T05:00+02:00,3.3
2022-04-16T06:00+02:00,3.2
2022-04-16T07:00+02:00,3.2
2022-04-16T08:00+02:00,3.3
2022-04-16T09:00+02:00,3.7
2022-04-16T10:00+02:00,4.4
2022-04-16T11:00+02:00,4.7
2022-04-16T12:00+02:00,4.7
2022-04-16T13:00+02:00,4.7
2022-04-16T14:00+02:00,4.6
2022-04-16T15:00+02:00,4.7
2022-04-16T16:00+02:00,4.7
2022-04-16T17:00+02:00,4.7
2022-04-16T18:00+02:00,4.7
2022-04-16T19:00+02:00,4.5
2022-04-16T20:00+02:00,3.9
2022-04-16T21:00+02:00,3.1
2022-04-16T22:00+02:00,2.8
2022-04-16T23:00+02:00,2.8
2022-04-17T00:00+02:00,2.7
2022-04-17T01:00+02:00,2.6
2022-04-17T02:00+02:00,2.6
2022-04-17T03:00+02:00,2.5
2022-04-17T04:00+02:00,2.4
2022-04-17T05:00+02:00,2.4
2022-04-17T06:00+02:00,2.3
2022-04-17T07:00+02:00,2.2
2022-04-17T08:00+02:00,2.2
2022-04-17T09:00+02:00,2.5
2022-04-17T10:00+02:00,3.1
2022-04-17T11:00+02:00,3.6
2022-04-17T12:00+02:00,3.8
2022-04-17T13:00+02:00,3.9
2022-04-17T14:00+02:00,4.1
2022-04-17T15:00+02:00,4.1
2022-04-17T16:00+02:00,4.2
2022-04-17T17:00+02:00,4.1
2022-04-17T18:00+02:00,4
2022-04-17T19:00+02:00,3.9
2022-04-17T20:00+02:00,3.5
2022-04-17T21:00+02:00,2.8
2022-04-17T22:00+02:00,2.6
2022-04-17T23:00+02:00,2.5
2022-04-18T00:00+02:00,2.4
2022-04-18T01:00+02:00,2.3
2022-04-18T02:00+02:00,2.2
2022-04-18T03:00+02:00,2.2
2022-04-18T04:00+02:00,2.1
2022-04-18T05:00+02:00,2.1
2022-04-18T06:00+02:00,2
2022-04-18T07:00+02:00,1.9
2022-04-18T08:00+02:00,1.8
2022-04-18T09:00+02:00,2.1
2022-04-18T10:00+02:00,2.4
2022-04-18T11:00+02:00,2.8
2022-04-18T12:00+02:00,3.1
2022-04-18T13:00+02:00,3.3
2022-04-18T14:00+02:00,3.3
2022-04-18T15:00+02:00,3.3
2022-04-18T16:00+02:00,3.2
2022-04-18T17:00+02:00,3.2
2022-04-18T18:00+02:00,3.2
2022-04-18T19:00+02:00,3.1
2022-04-18T20:00+02:00,2.8
2022-04-18T21:00+02:00,2.3
2022-04-18T22:00+02:00,2.1
2022-04-18T23:00+02:00,2
2022-04-19T00:00+02:00,1.9
2022-04-19T01:00+02:00,1.8
2022-04-19T02:00+02:00,1.8
2022-04-19T03:00+02:00,1.8
2022-04-19T04:00+02:00,1.8
2022-04-19T05:00+02:00,1.8
2022-04-19T06:00+02:00,1.8
2022-04-19T07:00+02:00,1.8
2022-04-19T08:00+02:00,1.9
2022-04-19T09:00+02:00,2.2
2022-04-19T10:00+02:00,2.7
